O76050	ubiquitin-protein ligase
Q9H2Y9	transporter
P50151	heterotrimeric G-protein
Q9P0J6	ribosomal protein
Q9BUM1	phosphatase
Q8NB12	histone modifying enzyme
P00568	nucleotide kinase
O95696	zinc finger transcription factor
P20248	kinase activator
P51511	metalloprotease
A0A0B4J1X5	immunoglobulin
Q9H8H3	methyltransferase
Q9Y6U3	non-motor actin binding protein
Q8WVB6	DNA metabolism protein
P0C7V6	chromatin/chromatin-binding, or -regulatory protein
O75935	microtubule binding motor protein
Q99895	serine protease
Q6P1K1	transporter
O43581	membrane trafficking regulatory protein
Q8TDD2	C2H2 zinc finger transcription factor
A0A0G2JS06	immunoglobulin
P21918	G-protein coupled receptor
Q9H1A4	ubiquitin-protein ligase
O95294	GTPase-activating protein
A0A126GWB0	transmembrane signal receptor
Q9UII5	C2H2 zinc finger transcription factor
Q6P531	hydrolase
Q9H9E1	protein-binding activity modulator
Q13368	scaffold/adaptor protein
P22303	esterase
O00299	ion channel
Q5PT55	primary active transporter
Q9UN66	cadherin
P19086	heterotrimeric G-protein
P01615	immunoglobulin
Q9BRR9	GTPase-activating protein
A8MUA0	calmodulin-related
Q86WB7	membrane-bound signaling molecule
P43250	non-receptor serine/threonine protein kinase
Q9H313	ion channel
Q9H9E3	membrane traffic protein
Q96N20	C2H2 zinc finger transcription factor
Q30KP8	antimicrobial response protein
Q9Y467	C2H2 zinc finger transcription factor
Q9NRR1	cytokine
Q8NGF1	transmembrane signal receptor
Q86YW0	phospholipase
Q01892	winged helix/forkhead transcription factor
Q8WUN7	ubiquitin-protein ligase
Q6PCB8	scaffold/adaptor protein
P27708	ligase
Q8NBV4	phosphatase
Q96P70	transporter
Q6UXN9	methyltransferase
O95336	hydrolase
Q5VV16	winged helix/forkhead transcription factor
P01834	immunoglobulin
O15403	transporter
Q96DT0	extracellular matrix protein
P53634	cysteine protease
Q13956	phosphodiesterase
O15117	scaffold/adaptor protein
P28222	G-protein coupled receptor
Q9HCE5	RNA processing factor
Q96IK5	ubiquitin-protein ligase
Q8WYJ6	cytoskeletal protein
Q7Z7H8	ribosomal protein
Q5SQQ9	homeodomain transcription factor
Q9UNN8	protein-binding activity modulator
Q16659	non-receptor serine/threonine protein kinase
Q92583	cytokine
O14980	transporter
Q58FF8	Hsp90 family chaperone
A6NC98	membrane traffic protein
Q9NSC2	C2H2 zinc finger transcription factor
O60704	transferase
P35498	voltage-gated ion channel
Q12893	vesicle coat protein
P82663	ribosomal protein
Q52M93	C2H2 zinc finger transcription factor
P13747	major histocompatibility complex protein
Q92540	RNA metabolism protein
Q9NQX0	C2H2 zinc finger transcription factor
Q15436	vesicle coat protein
P49321	chaperone
Q8N8M0	acetyltransferase
Q8WWX8	secondary carrier transporter
Q8N5M1	chaperone
P02776	chemokine
O14649	ion channel
O75325	transmembrane signal receptor
Q8TDU6	G-protein coupled receptor
Q9C0C4	membrane-bound signaling molecule
Q8NC06	transfer/carrier protein
Q9NX77	viral or transposable element protein
Q6IEU7	transmembrane signal receptor
P60953	small GTPase
Q92995	cysteine protease
P29475	oxidoreductase
Q9H204	general transcription factor
O95498	hydrolase
P28289	actin or actin-binding cytoskeletal protein
Q6IF42	transmembrane signal receptor
Q86UZ6	non-motor actin binding protein
Q9H205	transmembrane signal receptor
O00115	endodeoxyribonuclease
Q8WTU2	serine protease
A6NH11	transfer/carrier protein
Q8IUE1	homeodomain transcription factor
Q9P2W3	heterotrimeric G-protein
P51512	metalloprotease
Q5JRA6	membrane traffic protein
Q15583	homeodomain transcription factor
Q9BZ81	scaffold/adaptor protein
Q9H3R0	histone modifying enzyme
Q12834	ubiquitin-protein ligase
P43378	protein phosphatase
Q8N7X1	RNA splicing factor
A6NI28	GTPase-activating protein
Q9H665	transmembrane signal receptor
Q9UJA5	translation initiation factor
P31512	oxygenase
O95602	DNA-directed RNA polymerase
P05067	protease inhibitor
P55286	cadherin
Q7L3B6	chaperone
Q96PF1	transferase
Q9Y691	voltage-gated ion channel
P17931	extracellular matrix protein
Q8NI22	membrane traffic protein
P31749	non-receptor serine/threonine protein kinase
Q9Y5G6	cadherin
Q9P1A6	scaffold/adaptor protein
P04350	tubulin
Q14003	voltage-gated ion channel
Q92502	GTPase-activating protein
Q9Y6R4	non-receptor serine/threonine protein kinase
Q86YT6	ubiquitin-protein ligase
O00562	transporter
Q86WC6	phosphatase modulator
P24592	protease inhibitor
Q5T8P6	RNA metabolism protein
Q02539	histone
Q8N4V2	secondary carrier transporter
Q16720	primary active transporter
Q13253	intercellular signal molecule
P35236	protein phosphatase
Q9Y5X9	lipase
Q9UQM7	non-receptor serine/threonine protein kinase
Q96CQ1	mitochondrial carrier protein
Q9UPU5	cysteine protease
P01824	immunoglobulin
Q0D2I5	dehydrogenase
P49765	growth factor
A0A1B0GTQ1	oxygenase
Q2QL34	transporter
Q92947	dehydrogenase
P29120	serine protease
Q7RTS6	transporter
O75414	kinase
Q9NR63	oxygenase
Q9BSJ1	ubiquitin-protein ligase
Q5EBM0	nucleotide kinase
Q02083	cysteine protease
Q01453	cytoskeletal protein
A0A0B4J268	immunoglobulin receptor superfamily
Q93033	immunoglobulin receptor superfamily
P46019	kinase activator
Q7Z442	ion channel
Q9GZU1	ion channel
P05423	DNA-directed RNA polymerase
O95777	RNA splicing factor
Q7Z6R9	general transcription factor
Q99435	calcium-binding protein
P43699	homeodomain transcription factor
O15047	histone modifying enzyme
Q99595	transporter
P30566	lyase
Q9UQ10	oxidoreductase
Q96PD7	acyltransferase
P18089	G-protein coupled receptor
Q13045	non-motor actin binding protein
P62745	small GTPase
Q92618	C2H2 zinc finger transcription factor
Q96RT8	non-motor microtubule binding protein
Q6P3R8	non-receptor serine/threonine protein kinase
Q9Y286	immunoglobulin superfamily cell adhesion molecule
Q9NYV6	general transcription factor
P78371	chaperonin
P78381	transporter
O75388	G-protein coupled receptor
Q9UQ03	non-motor actin binding protein
A9YTQ3	basic helix-loop-helix transcription factor
A0A2R8YEV3	transmembrane signal receptor
P19526	glycosyltransferase
P68543	protein-binding activity modulator
Q13562	basic helix-loop-helix transcription factor
P10646	protease inhibitor
Q8N8C0	C2H2 zinc finger transcription factor
P78527	non-receptor serine/threonine protein kinase
Q49A17	glycosyltransferase
P12111	extracellular matrix structural protein
Q9HC29	scaffold/adaptor protein
Q8WUA2	chaperone
P20827	membrane-bound signaling molecule
A0A3B3IT33	ubiquitin-protein ligase
Q5JPI9	protein modifying enzyme
Q9QC07	viral or transposable element protein
P60981	non-motor actin binding protein
Q92520	antimicrobial response protein
Q14314	intercellular signal molecule
O76027	calcium-binding protein
Q8NE35	mRNA polyadenylation factor
P43353	dehydrogenase
O94808	transaminase
Q14774	homeodomain transcription factor
P01106	basic helix-loop-helix transcription factor
P58215	oxidase
Q8N414	viral or transposable element protein
Q93052	kinase modulator
P35499	voltage-gated ion channel
P17987	chaperonin
Q9P2E9	scaffold/adaptor protein
Q86SG5	calmodulin-related
Q8NH83	transmembrane signal receptor
Q9H0M0	ubiquitin-protein ligase
Q7Z602	G-protein coupled receptor
Q8NC69	scaffold/adaptor protein
Q6ZNA5	reductase
Q15349	protein modifying enzyme
O15120	acyltransferase
O15198	DNA-binding transcription factor
A4D0S4	extracellular matrix protein
Q9P109	glycosyltransferase
O60296	membrane traffic protein
Q969T4	ubiquitin-protein ligase
O43541	DNA-binding transcription factor
Q01813	carbohydrate kinase
A6NFD8	basic helix-loop-helix transcription factor
P15514	growth factor
O14933	ubiquitin-protein ligase
P25705	ATP synthase
Q96K76	cysteine protease
Q14191	DNA helicase
O95274	transmembrane signal receptor
P19835	cell adhesion molecule
Q16563	membrane trafficking regulatory protein
Q9P2G9	scaffold/adaptor protein
Q7L8C5	membrane trafficking regulatory protein
O15013	guanyl-nucleotide exchange factor
Q9BZA8	cadherin
Q8TCT1	phosphatase
P20036	major histocompatibility complex protein
Q8NA42	C2H2 zinc finger transcription factor
Q9Y296	membrane traffic protein
P62495	translation release factor
Q8TE58	metalloprotease
Q5T280	methyltransferase
P02766	hydrolase
Q96LA9	G-protein coupled receptor
P32418	secondary carrier transporter
P55789	oxidase
P13682	C2H2 zinc finger transcription factor
Q9UPZ9	non-receptor serine/threonine protein kinase
P20309	G-protein coupled receptor
P17516	reductase
O95395	glycosyltransferase
Q7Z589	DNA-binding transcription factor
Q9HBG7	immunoglobulin receptor superfamily
P01780	immunoglobulin
P53597	ligase
Q9BWE0	C2H2 zinc finger transcription factor
Q9NRR4	endoribonuclease
Q13216	DNA metabolism protein
Q8TAX0	zinc finger transcription factor
P33240	mRNA polyadenylation factor
P05121	protease inhibitor
Q8TD43	ion channel
Q8NGN8	transmembrane signal receptor
Q9Y330	C2H2 zinc finger transcription factor
P22033	mutase
Q96M86	microtubule binding motor protein
Q9UIF8	chromatin/chromatin-binding, or -regulatory protein
P62256	ubiquitin-protein ligase
Q9GZX7	RNA processing factor
Q9HBT7	C2H2 zinc finger transcription factor
A6NH21	protein-binding activity modulator
Q96PH1	oxidase
Q8NGD1	transmembrane signal receptor
A8MTJ3	heterotrimeric G-protein
Q14376	epimerase/racemase
P13631	C4 zinc finger nuclear receptor
P54793	hydrolase
Q13554	non-receptor serine/threonine protein kinase
Q92466	damaged DNA-binding protein
Q16854	nucleotide kinase
Q4W5G0	viral or transposable element protein
P20155	protease inhibitor
Q9NQZ7	nucleotide phosphatase
Q9Y5E1	cadherin
Q9BY60	non-motor microtubule binding protein
Q58WW2	ubiquitin-protein ligase
Q99731	cytokine
Q9UHF1	intercellular signal molecule
Q6ZMU1	protease inhibitor
Q08AH3	ligase
H0YL14	cytoskeletal protein
P33241	non-motor actin binding protein
Q9UNH5	protein phosphatase
P53370	nucleotide phosphatase
P59551	transmembrane signal receptor
Q16617	cytoskeletal protein
P19823	protease inhibitor
P56270	C2H2 zinc finger transcription factor
Q6NT16	secondary carrier transporter
Q16558	voltage-gated ion channel
P49023	actin or actin-binding cytoskeletal protein
Q8N6N7	transfer/carrier protein
Q9HCS4	DNA-binding transcription factor
Q9UHQ4	membrane traffic protein
Q9NXS3	scaffold/adaptor protein
A8K2U0	protease inhibitor
A9Z1Z3	membrane trafficking regulatory protein
Q9UPT9	cysteine protease
Q32NB8	transferase
Q3KP44	scaffold/adaptor protein
Q12967	guanyl-nucleotide exchange factor
Q70EL2	cysteine protease
Q9P2J2	scaffold/adaptor protein
Q8WVF5	scaffold/adaptor protein
P15309	phosphatase
Q71UM5	ribosomal protein
Q8WUX9	membrane traffic protein
Q9HCQ5	glycosyltransferase
Q6U7Q0	C2H2 zinc finger transcription factor
Q9NZU5	scaffold/adaptor protein
P98196	primary active transporter
Q8WZ94	G-protein coupled receptor
Q16760	kinase
P18858	DNA ligase
P78347	general transcription factor
Q8N4T4	guanyl-nucleotide exchange factor
Q9Y342	membrane traffic protein
Q92585	transcription cofactor
Q9NXH8	chaperone
Q9H2K0	translation initiation factor
Q9BYB4	scaffold/adaptor protein
Q15024	exoribonuclease
P05187	phosphatase
Q99638	exodeoxyribonuclease
O60346	scaffold/adaptor protein
Q9NSA2	voltage-gated ion channel
O00445	membrane trafficking regulatory protein
Q32MZ4	DNA-binding transcription factor
P10092	peptide hormone
P0DTU4	immunoglobulin
Q9NR12	actin or actin-binding cytoskeletal protein
Q9NWA0	general transcription factor
Q8IXI2	small GTPase
Q8TE04	kinase
Q9UBD5	replication origin binding protein
Q8NFW9	myelin protein
Q9UKN8	general transcription factor
A6NH57	G-protein
Q9Y5J6	primary active transporter
P23409	basic helix-loop-helix transcription factor
P12107	extracellular matrix structural protein
A0A0C4DH34	immunoglobulin
Q9H6N6	chromatin/chromatin-binding, or -regulatory protein
P27482	calmodulin-related
Q9Y5G7	cadherin
P10147	cytokine
Q86YV0	GTPase-activating protein
Q8TDY3	actin and actin related protein
Q8WU67	serine protease
Q8WWG1	growth factor
Q49AA0	C2H2 zinc finger transcription factor
Q8N1L4	oxygenase
P0C6S8	transmembrane signal receptor
Q9H2A7	chemokine
O14578	non-receptor serine/threonine protein kinase
Q0VAK6	actin or actin-binding cytoskeletal protein
Q9UBT2	ubiquitin-protein ligase
Q8NHM4	serine protease
O15294	protein modifying enzyme
O43674	oxidoreductase
A8MWL6	membrane trafficking regulatory protein
A0A075B7F1	immunoglobulin
A0A0B4J235	immunoglobulin receptor superfamily
Q8N350	voltage-gated ion channel
Q93096	protein phosphatase
Q5HYK3	methyltransferase
P29320	transmembrane signal receptor
P56880	tight junction
Q9NZH7	interleukin superfamily
P55851	secondary carrier transporter
Q16671	serine/threonine protein kinase receptor
P51398	ribosomal protein
Q3MUY2	transferase
Q9ULE6	protein phosphatase
Q8IW03	ubiquitin-protein ligase
Q7RTY7	serine protease
A6NNW6	lyase
Q9NZQ7	immunoglobulin receptor superfamily
P30050	ribosomal protein
A8MQ14	C2H2 zinc finger transcription factor
Q32MK0	non-receptor serine/threonine protein kinase
Q96F24	transcription cofactor
Q9HD90	basic helix-loop-helix transcription factor
Q12866	transmembrane signal receptor
Q9UBR5	membrane traffic protein
P51116	translation factor
O14763	transmembrane signal receptor
D6RCP7	cysteine protease
Q9UHD8	cytoskeletal protein
P61604	chaperonin
Q29983	major histocompatibility complex protein
Q8NGJ1	transmembrane signal receptor
Q96SR6	C2H2 zinc finger transcription factor
O95394	mutase
P33176	microtubule binding motor protein
P13866	secondary carrier transporter
P05556	integrin
Q14542	transporter
Q14032	esterase
Q7Z7B1	acyltransferase
O43897	metalloprotease
P0DN87	peptide hormone
Q96AD5	phospholipase
O43525	voltage-gated ion channel
Q13444	metalloprotease
Q9BV99	scaffold/adaptor protein
P56179	homeodomain transcription factor
P62249	ribosomal protein
A2RTX5	aminoacyl-tRNA synthetase
Q9H4L4	protease
P21817	ligand-gated ion channel
P51857	reductase
Q9NTZ6	RNA splicing factor
Q16559	basic helix-loop-helix transcription factor
Q8N431	guanyl-nucleotide exchange factor
P20807	cysteine protease
P08581	transmembrane signal receptor
Q96GK7	hydrolase
P40938	DNA-directed DNA polymerase
Q8NHH1	microtubule or microtubule-binding cytoskeletal protein
Q96FQ6	calmodulin-related
Q16656	DNA-binding transcription factor
O94929	actin or actin-binding cytoskeletal protein
Q96C28	C2H2 zinc finger transcription factor
P09326	immunoglobulin receptor superfamily
P78316	RNA metabolism protein
Q9Y5L3	nucleotide phosphatase
Q96CM4	oxidoreductase
P30305	protein phosphatase
Q13111	chromatin/chromatin-binding, or -regulatory protein
Q86W56	glycosidase
Q8NGD3	transmembrane signal receptor
Q96RJ3	transmembrane signal receptor
P10114	small GTPase
Q9NST1	phospholipase
Q96EL2	ribosomal protein
Q96PG1	transporter
A0A494C071	DNA metabolism protein
Q92979	methyltransferase
Q13490	protease inhibitor
O14841	hydrolase
P17302	gap junction
O95167	dehydrogenase
Q9H6I2	HMG box transcription factor
Q9NYQ7	cadherin
Q8TAW3	C2H2 zinc finger transcription factor
Q8ND56	RNA metabolism protein
Q15459	RNA splicing factor
A8MVS1	C2H2 zinc finger transcription factor
P55081	extracellular matrix protein
Q8NFR3	protein modifying enzyme
Q9H9V9	protein modifying enzyme
Q9H6F2	ion channel
Q9H4I2	homeodomain transcription factor
A0A0A0MS15	immunoglobulin
P10911	guanyl-nucleotide exchange factor
P27144	nucleotide kinase
Q02297	growth factor
O76076	growth factor
Q9ULP9	GTPase-activating protein
O75643	scaffold/adaptor protein
Q9UK58	kinase activator
Q6N075	transporter
P03928	ATP synthase
Q92824	serine protease
Q8WWG9	voltage-gated ion channel
Q9Y651	HMG box transcription factor
Q16625	general transcription factor
Q96JZ2	defense/immunity protein
P26640	aminoacyl-tRNA synthetase
A6NHC0	cysteine protease
P56377	vesicle coat protein
P23469	protein phosphatase
Q9NRH2	non-receptor serine/threonine protein kinase
Q8NFZ6	transmembrane signal receptor
Q693B1	scaffold/adaptor protein
P48066	primary active transporter
O95076	homeodomain transcription factor
Q8N8L2	C2H2 zinc finger transcription factor
P41226	ubiquitin-protein ligase
Q9P0M2	RNA processing factor
Q9Y4Z0	RNA splicing factor
P33764	calmodulin-related
Q9BQA9	chaperone
P34810	membrane trafficking regulatory protein
P43357	scaffold/adaptor protein
Q13936	voltage-gated ion channel
P01213	neuropeptide
P0C869	phospholipase
Q9H0M5	C2H2 zinc finger transcription factor
Q8N0Z8	lyase
Q709C8	membrane traffic protein
Q8NG97	transmembrane signal receptor
P05106	integrin
Q9NQ03	C2H2 zinc finger transcription factor
Q96MX0	membrane traffic protein
Q96QU1	cadherin
P24043	extracellular matrix protein
Q14894	reductase
Q02641	voltage-gated ion channel
Q9Y242	DNA-binding transcription factor
Q8NFA0	cysteine protease
Q86TS9	ribosomal protein
Q8IWP9	transmembrane signal receptor
Q5SVS4	secondary carrier transporter
Q16445	ligand-gated ion channel
Q02750	non-receptor serine/threonine protein kinase
P28336	transmembrane signal receptor
P0CG36	intercellular signal molecule
Q7Z6E9	ubiquitin-protein ligase
P48169	ligand-gated ion channel
Q9NP80	phospholipase
P62851	ribosomal protein
O00560	membrane trafficking regulatory protein
Q9P283	membrane-bound signaling molecule
Q8NGE9	transmembrane signal receptor
Q6IEV9	transmembrane signal receptor
Q96GD3	chromatin/chromatin-binding, or -regulatory protein
Q8NGP0	transmembrane signal receptor
P15374	cysteine protease
Q92481	general transcription factor
P59773	transmembrane signal receptor
P49286	G-protein coupled receptor
A0A0X1KG70	transmembrane signal receptor
Q9UDV6	C2H2 zinc finger transcription factor
P29218	phosphatase
Q5JTD0	tight junction
A0A2R8YED5	G-protein coupled receptor
P62070	small GTPase
Q6IF00	transmembrane signal receptor
Q9NUQ8	translation elongation factor
Q7RTX9	transporter
P0C7V8	ubiquitin-protein ligase
Q00536	non-receptor serine/threonine protein kinase
Q8N806	ubiquitin-protein ligase
Q9Y3C6	chaperone
Q9BRL6	RNA splicing factor
O75159	kinase modulator
Q7L5A8	hydroxylase
Q9UJA2	transferase
P21580	cysteine protease
O00398	G-protein coupled receptor
Q9Y5Z0	protease
Q8TDC0	non-motor actin binding protein
P61550	viral or transposable element protein
Q9BUD6	cell adhesion molecule
Q9BT22	glycosyltransferase
Q8NHQ8	scaffold/adaptor protein
Q13207	Rel homology transcription factor
Q9UBX3	secondary carrier transporter
O95376	ubiquitin-protein ligase
P49642	primase
O00570	HMG box transcription factor
Q9HCJ3	RNA metabolism protein
Q9UHA7	interleukin superfamily
P29122	serine protease
P57105	scaffold/adaptor protein
O76100	transmembrane signal receptor
Q9HAP6	cell junction protein
P06276	esterase
Q9BYD3	ribosomal protein
O43148	RNA methyltransferase
P16471	transmembrane signal receptor
Q96SB8	DNA metabolism protein
Q9UKY3	esterase
P42566	membrane traffic protein
Q9Y462	C2H2 zinc finger transcription factor
Q9BWG6	ion channel
Q9Y5N5	methyltransferase
Q15040	cysteine protease
O60239	scaffold/adaptor protein
Q14994	C4 zinc finger nuclear receptor
Q9NY47	voltage-gated ion channel
Q4G0S4	oxygenase
Q5TAH2	secondary carrier transporter
P54707	primary active transporter
Q8TC12	dehydrogenase
Q969Q1	ubiquitin-protein ligase
Q9UBP9	scaffold/adaptor protein
P23109	deaminase
O14669	serine protease
Q14444	RNA metabolism protein
P0DP01	immunoglobulin
Q9Y3P9	GTPase-activating protein
O95433	chaperone
Q9BV57	oxygenase
Q9Y4A0	viral or transposable element protein
Q6ZVZ8	membrane traffic protein
P60893	G-protein coupled receptor
P33991	DNA metabolism protein
P78369	tight junction
Q86YV5	non-receptor serine/threonine protein kinase
Q6UW78	chaperone
Q8NG75	G-protein coupled receptor
A0A0J9YW62	immunoglobulin
Q9NVS9	oxidase
Q9BY78	ubiquitin-protein ligase
Q96PG2	transporter
P14324	acyltransferase
P32297	ligand-gated ion channel
P47974	RNA metabolism protein
Q3MJ62	C2H2 zinc finger transcription factor
Q8WU90	zinc finger transcription factor
Q9UN81	viral or transposable element protein
Q9GZP9	primary active transporter
Q96DS6	transporter
O95619	general transcription factor
Q9UGL1	histone modifying enzyme
Q8N752	non-receptor serine/threonine protein kinase
Q92854	membrane-bound signaling molecule
Q9H267	membrane trafficking regulatory protein
O60755	G-protein coupled receptor
Q5SXM1	DNA-binding transcription factor
Q5W0Q7	cysteine protease
Q9NTN3	secondary carrier transporter
Q14678	non-motor actin binding protein
Q86Y01	ubiquitin-protein ligase
Q86UB2	DNA metabolism protein
Q8WWF8	calmodulin-related
Q96CX3	C2H2 zinc finger transcription factor
A1L453	serine protease
P78562	metalloprotease
Q9UGU0	zinc finger transcription factor
Q06587	ubiquitin-protein ligase
Q7Z419	ubiquitin-protein ligase
Q14644	GTPase-activating protein
Q9H1R3	non-receptor serine/threonine protein kinase
Q9H2M9	G-protein modulator
Q8NG84	transmembrane signal receptor
O75840	C2H2 zinc finger transcription factor
O14512	kinase modulator
Q92187	transferase
P21953	dehydrogenase
Q96MP8	scaffold/adaptor protein
Q9BZM2	phospholipase
Q13200	protease
Q9C0K1	secondary carrier transporter
Q6NT52	peptide hormone
Q9UGK3	scaffold/adaptor protein
P47884	transmembrane signal receptor
O60890	GTPase-activating protein
Q6JBY9	scaffold/adaptor protein
P98173	antimicrobial response protein
Q96SE0	serine protease
P22309	glycosyltransferase
Q9BRK0	membrane traffic protein
Q96T53	acetyltransferase
Q08117	transcription cofactor
Q71SY5	general transcription factor
P05204	chromatin/chromatin-binding, or -regulatory protein
P48556	protease
Q96PK6	RNA splicing factor
Q9H1D9	DNA-directed RNA polymerase
Q86T96	ubiquitin-protein ligase
Q86T82	cysteine protease
Q96AC6	microtubule binding motor protein
Q96RY7	structural protein
P07478	serine protease
P49750	nucleic acid metabolism protein
P23229	integrin
Q9BZM4	major histocompatibility complex protein
O14974	phosphatase modulator
Q6ZQR2	structural protein
P20936	GTPase-activating protein
Q9Y5I0	cadherin
A0A087X1G2	GTPase-activating protein
O60237	phosphatase modulator
Q92616	scaffold/adaptor protein
Q5VZY2	phosphatase
O14672	protease
Q8WV07	DNA metabolism protein
Q7Z412	chaperone
Q9BZ29	guanyl-nucleotide exchange factor
P49961	nucleotide phosphatase
P02812	antimicrobial response protein
P36542	ATP synthase
Q5SY16	mRNA polyadenylation factor
Q9Y6Q5	membrane traffic protein
P11511	oxygenase
Q13322	scaffold/adaptor protein
Q8NFR9	transmembrane signal receptor
Q5JS13	guanyl-nucleotide exchange factor
Q5PR19	calmodulin-related
P00352	dehydrogenase
P33032	G-protein coupled receptor
P26440	dehydrogenase
P38606	ATP synthase
A6NJG6	homeodomain transcription factor
Q9GZZ7	transmembrane signal receptor
Q13422	C2H2 zinc finger transcription factor
Q9UI43	RNA methyltransferase
O43615	transporter
P02790	metalloprotease
O95835	non-receptor serine/threonine protein kinase
P08514	integrin
Q9H939	actin or actin-binding cytoskeletal protein
Q96HZ4	basic helix-loop-helix transcription factor
Q92484	phosphodiesterase
Q8IWX8	RNA metabolism protein
Q9Y6A9	protease
Q5KU26	extracellular matrix structural protein
P28074	protease
Q15560	general transcription factor
A0PG75	transporter
Q9UJD0	membrane traffic protein
Q8N456	scaffold/adaptor protein
Q15306	winged helix/forkhead transcription factor
Q9Y5K8	ATP synthase
P20933	protease
A0PJK1	secondary carrier transporter
Q8N465	dehydrogenase
Q8N743	immunoglobulin receptor superfamily
Q9HD33	ribosomal protein
Q16613	acetyltransferase
P46776	ribosomal protein
Q9P0L0	membrane trafficking regulatory protein
Q9H172	ATP-binding cassette (ABC) transporter
Q6IMI4	transferase
P0CV98	chromatin/chromatin-binding, or -regulatory protein
O95816	chaperone
Q8NFH4	transporter
Q96S59	scaffold/adaptor protein
Q15768	membrane-bound signaling molecule
Q86YT5	secondary carrier transporter
O14627	homeodomain transcription factor
Q6IEZ7	transmembrane signal receptor
O43719	RNA splicing factor
Q66LE6	protein phosphatase
Q9Y285	aminoacyl-tRNA synthetase
O00338	transferase
Q14197	translation release factor
Q6EMK4	transmembrane signal receptor
Q53GD3	secondary carrier transporter
Q9UBL3	histone modifying enzyme
Q9H2F5	chromatin/chromatin-binding, or -regulatory protein
Q6PCB7	secondary carrier transporter
Q8TAK6	basic helix-loop-helix transcription factor
Q13888	general transcription factor
O43286	glycosyltransferase
Q16772	transferase
Q9H553	transferase
Q9NR81	guanyl-nucleotide exchange factor
P22830	lyase
Q96H72	primary active transporter
Q9C0D4	C2H2 zinc finger transcription factor
Q96HL8	non-motor actin binding protein
Q86TD4	membrane traffic protein
Q9ULM3	general transcription factor
P58107	intermediate filament binding protein
P00739	serine protease
Q9NX76	membrane traffic protein
Q86V88	phosphatase
P38567	glycosidase
Q9NPE3	RNA metabolism protein
Q10713	metalloprotease
Q96N67	guanyl-nucleotide exchange factor
A0A075B6U6	immunoglobulin receptor superfamily
Q96S38	non-receptor serine/threonine protein kinase
P53804	ubiquitin-protein ligase
P0C646	transmembrane signal receptor
Q9NR97	transmembrane signal receptor
Q13127	C2H2 zinc finger transcription factor
Q70Z53	phosphatase
P19793	C4 zinc finger nuclear receptor
P34995	G-protein coupled receptor
P00505	transaminase
O15525	basic leucine zipper transcription factor
Q8NGQ5	transmembrane signal receptor
Q3SX64	structural protein
O95237	acyltransferase
P24928	DNA-directed RNA polymerase
Q15651	chromatin/chromatin-binding, or -regulatory protein
P30044	oxidoreductase
Q9Y6A2	oxygenase
O95050	methyltransferase
P35542	apolipoprotein
Q9H479	kinase
P22362	cytokine
Q13155	scaffold/adaptor protein
Q9NR64	scaffold/adaptor protein
Q9Y5N6	replication origin binding protein
P35555	extracellular matrix structural protein
P0DPH7	tubulin
Q2M2H8	glucosidase
Q9Y2H2	phosphatase
O43678	oxidoreductase
Q9NYG5	ubiquitin-protein ligase
Q9BVG8	microtubule binding motor protein
Q6ZMZ0	ubiquitin-protein ligase
Q6ZMB0	glycosyltransferase
P33552	scaffold/adaptor protein
P27694	DNA metabolism protein
Q8TEU7	guanyl-nucleotide exchange factor
Q9BXP2	secondary carrier transporter
Q14558	nucleotide kinase
Q13522	phosphatase inhibitor
P46459	membrane traffic protein
P14868	aminoacyl-tRNA synthetase
P55212	protease
O75880	oxidase
Q9NXK6	G-protein coupled receptor
P27037	serine/threonine protein kinase receptor
Q8NDP4	C2H2 zinc finger transcription factor
Q96CM8	ligase
Q6NV75	G-protein coupled receptor
P0DN26	chaperone
P21246	growth factor
Q8NHB1	transmembrane signal receptor
P48165	gap junction
P62955	voltage-gated ion channel
O95630	metalloprotease
P16519	serine protease
Q5T1S8	myelin protein
A6NNY8	cysteine protease
O95452	gap junction
Q8TBN0	guanyl-nucleotide exchange factor
O75600	transaminase
P10301	small GTPase
Q8N0X4	lyase
P17041	C2H2 zinc finger transcription factor
Q9H0F6	ubiquitin-protein ligase
P0CL83	chromatin/chromatin-binding, or -regulatory protein
Q6UXG8	immunoglobulin receptor superfamily
Q9N2J8	viral or transposable element protein
Q5T0B9	C2H2 zinc finger transcription factor
O15389	immunoglobulin superfamily cell adhesion molecule
P63252	ion channel
Q499Z4	C2H2 zinc finger transcription factor
P82251	transporter
Q96T23	histone modifying enzyme
Q9UJ14	protease
Q8WVM0	RNA methyltransferase
P24462	oxygenase
Q9HBY8	non-receptor serine/threonine protein kinase
O75419	replication origin binding protein
Q9NYT6	C2H2 zinc finger transcription factor
Q719I0	chaperone
Q9BRQ5	ion channel
Q6UXH8	extracellular matrix structural protein
Q9NZC4	winged helix/forkhead transcription factor
Q8IYH5	chromatin/chromatin-binding, or -regulatory protein
Q9Y5I3	cadherin
Q9BXJ9	acetyltransferase
O00481	immunoglobulin receptor superfamily
P41743	non-receptor serine/threonine protein kinase
Q92888	guanyl-nucleotide exchange factor
Q92956	transmembrane signal receptor
P02771	transfer/carrier protein
Q08752	chaperone
Q8NEM0	damaged DNA-binding protein
Q96H15	immunoglobulin receptor superfamily
Q70CQ3	cysteine protease
P27635	ribosomal protein
A6NMY6	calcium-binding protein
P62308	RNA splicing factor
